21.5144 19.5874 0.840009 1.00157 -0.418884 -0.00624659 -0.0128831 -0.0562236
21.5812 19.6619 0.824296 1.00094 -0.345433 0.00652215 -0.01275 -0.0697166
21.6492 19.7354 0.811347 1.00159 -0.399112 -0.000418022 -0.00687478 -0.0599569
21.7182 19.8081 0.796375 1.00155 -0.423978 -0.00189385 -0.00196292 -0.0528533
21.7882 19.8797 0.780471 1.00136 -0.432368 -0.00177725 0.00225368 -0.0473552
21.8593 19.9501 0.764255 1.00118 -0.431381 -0.00146777 0.00594187 -0.0428413
21.9316 20.0194 0.748079 1.00104 -0.466787 0.00456946 0.0108047 -0.0283415
22.005 20.0875 0.730579 1.0015 -0.426467 0.00434075 0.012814 -0.0286924
22.0796 20.1543 0.714582 1.00193 -0.399706 0.00431247 0.0148647 -0.0280025
22.1553 20.22 0.699583 1.00236 -0.380777 0.00430001 0.0168582 -0.0267485
22.232 20.2845 0.685288 1.00279 -0.366358 0.00421881 0.0187419 -0.0252044
22.3096 20.348 0.671528 1.00321 -0.651865 -0.0826448 0.0362659 0.0585162
22.3881 20.4104 0.647036 0.994948 -0.400514 -0.0596669 0.0304793 0.0308612
22.4675 20.4704 0.632111 0.988981 -0.270285 -0.0361796 0.0274795 0.014357
22.5473 20.5288 0.622099 0.985363 -0.20812 -0.0185803 0.0260818 0.00411316
22.6274 20.5862 0.614419 0.983505 -0.183953 -0.00760689 0.0256426 -0.00255836
22.7078 20.6429 0.607643 0.982744 0.912484 -2 -0.0189442 -0.307857
22.7884 20.699 0.641228 0.782744 0.132939 -1.36316 0.00837422 -0.210109
22.8512 20.7459 0.645126 0.646429 -0.254129 -0.788382 0.0229153 -0.154525
22.9028 20.7847 0.638973 0.567591 -0.462507 -0.491938 0.0316496 -0.119487
22.9484 20.8186 0.629141 0.518397 -0.583479 -0.328156 0.037503 -0.0948504
22.9903 20.8491 0.617812 0.485581 -0.658234 -0.230744 0.0416785 -0.0762785
23.0299 20.8772 0.605841 0.462507 -0.720501 -0.171598 0.0447619 -0.0616754
23.0679 20.9036 0.593361 0.445347 -0.761039 -0.13918 0.0470805 -0.0501478
23.1048 20.9285 0.580667 0.431429 -1.22173 1.01545 0.0865008 0.217533
23.1409 20.9521 0.560926 0.532974 -1.2014 -0.203251 0.0770654 0.180839
23.186 20.9805 0.536944 0.512649 -0.891986 -0.524358 0.0676275 0.137719
23.2301 21.0067 0.519817 0.460213 -0.59001 -0.521415 0.060859 0.104197
23.27 21.0296 0.509648 0.408072 -0.398705 -0.44097 0.0563212 0.0809115
23.3056 21.0495 0.503554 0.363975 -0.279287 -0.355953 0.0532171 0.0643845
23.3375 21.067 0.499747 0.32838 -0.20531 -0.285886 0.0510213 0.0521871
23.3663 21.0828 0.497222 0.299791 -0.15989 -0.23168 0.0494185 0.0428182
23.3927 21.0971 0.495426 0.276623 -0.133304 -0.190962 0.0482194 0.0353693
23.417 21.1102 0.494045 0.257527 -0.120908 -0.162685 0.0473065 0.0292717
23.4397 21.1224 0.492879 0.241258 -0.11682 -0.140353 0.046604 0.0241447
23.4609 21.1338 0.491824 0.227223 -0.11847 -0.122415 0.046062 0.0197546
23.481 21.1446 0.490815 0.214981 -0.125832 -0.110369 0.0456452 0.0159382
23.4999 21.1547 0.489802 0.203944 -0.135716 -0.0995413 0.0453279 0.0125653
23.5179 21.1643 0.488766 0.19399 -0.445079 2 0.0632005 0.0817353
23.5351 21.1734 0.485532 0.39399 -0.314088 2 0.061603 0.0777147
23.5699 21.1918 0.480897 0.59399 -0.149846 1.88067 0.0585483 0.071351
23.6226 21.2193 0.477563 0.782057 -0.0167179 1.03894 0.0543761 0.065079
23.692 21.2552 0.477074 0.885951 0.0828422 0.519125 0.0494491 0.0601091
23.7707 21.2959 0.479823 0.937863 0.152535 0.255023 0.0443809 0.0569394
23.8539 21.3392 0.485181 0.963366 0.206184 0.123356 0.0393796 0.0550503
23.9391 21.3841 0.49262 0.975701 0.256229 0.061578 0.0344869 0.0539858
24.0251 21.4303 0.501983 0.981859 -0.84037 0.152906 0.036411 0.0821845
24.1112 21.4775 0.47108 0.99715 -0.63152 -2 0.0282649 0.0512809
24.2 21.5228 0.447495 0.79715 -0.465574 -2 0.0231254 0.0276959
24.2719 21.5573 0.433595 0.59715 -0.330686 -2 0.020911 0.0137958
24.3261 21.5823 0.426199 0.39715 -0.142077 -2 0.0200857 0.00640001
24.3622 21.5988 0.424086 0.19715 0.0541346 -2 0.0198313 0.00428669
24.3802 21.6069 0.424485 -0.00285035 0.16151 -2 0.0197468 0.00468641
24.38 21.6068 0.424468 -0.20285 0.190469 -2 0.0197481 0.00466917
24.3615 21.5984 0.423021 -0.40285 0.173297 -2 0.0198427 0.0032221
24.3247 21.5819 0.420406 -0.60285 0.134783 -1.87525 0.0199724 0.000607395
24.2697 21.5573 0.417363 -0.790375 0.0914481 -1.02184 0.0200091 -0.00243582
24.1974 21.5252 0.414656 -0.892559 0.0536868 -0.528733 0.0198168 -0.00514287
24.1158 21.4893 0.412861 -0.945433 0.0273967 -0.273246 0.019358 -0.00693757
24.0292 21.4513 0.411891 -0.972757 0.0109347 -0.140805 0.0187022 -0.00790768
23.94 21.4124 0.411493 -0.986838 0.00122121 -0.0721528 0.017933 -0.00830606
23.8496 21.3729 0.411448 -0.994053 -0.00425916 -0.0365917 0.0171133 -0.00835119
23.7585 21.3332 0.411606 -0.997712 -0.00720007 -0.0182039 0.0162831 -0.00819262
