8.17146 14.394 0.419799 0.823134 0
7.71488 14.1902 0.419799 0.847665 0
7.25829 13.9864 0.419799 0.873598 0
6.80171 13.7827 0.419799 0.900997 0
6.34512 13.5789 0.419799 0.929924 0
5.88854 13.3751 0.419799 0.960442 0
5.43195 13.1713 0.419799 0.99261 0
4.97537 12.9675 0.419799 1.02649 0
4.51878 12.7637 0.419799 1.06212 0
4.0622 12.5599 0.419799 1.09956 0
3.60561 12.3561 0.419799 1.13885 0
3.14902 12.1524 0.419799 1.18002 0
2.69244 11.9486 0.419799 1.22308 0
2.23585 11.7448 0.419799 1.26806 0
1.77927 11.541 0.419799 1.31494 0
1.32268 11.3372 0.419799 1.36371 0
0.866097 11.1334 0.419799 1.41433 0
0.409512 10.9296 0.419799 1.46673 0
-0.0470739 10.7258 0.419799 1.52085 0
-0.503659 10.522 0.419799 1.57658 0
-0.960245 10.3183 0.419799 1.6338 0
-1.41683 10.1145 0.419799 1.69237 0
-1.87342 9.91068 0.419799 1.75211 0
-2.33 9.70689 0.419799 1.81284 0
-2.78659 9.5031 0.419799 1.87435 0
-3.24324 9.29947 0.411861 1.93643 0
-2.79495 9.52051 0.504312 1.99887 1
-2.36898 9.78199 0.596763 1.93655 1
-1.96897 10.0817 0.689214 1.87571 1
-1.59833 10.417 0.781664 1.81777 1
-1.26024 10.7851 0.874115 1.76399 1
-0.957571 11.1829 0.966566 1.71543 1
-0.692918 11.6069 1.05902 1.67288 1
-0.46854 12.0535 1.15147 1.63688 1
-0.286351 12.519 1.24392 1.60772 1
-0.14791 12.9992 1.33637 1.58548 1
-0.0543969 13.4902 1.42882 1.57007 1
-0.0066121 13.9878 1.52127 1.56127 1
1.92221e-05 14.4877 1.57079 1.55877 1
1.85587e-05 13.9877 1.57079 1.55952 0
1.78953e-05 13.4877 1.57079 1.55882 0
1.72319e-05 12.9877 1.57079 1.55807 0
1.65686e-05 12.4877 1.57079 1.55727 0
1.59052e-05 11.9877 1.57079 1.55643 0
1.52418e-05 11.4877 1.57079 1.55553 0
1.45784e-05 10.9877 1.57079 1.55458 0
1.3915e-05 10.4877 1.57079 1.55356 0
1.32516e-05 9.98765 1.57079 1.55249 0
1.25882e-05 9.48765 1.57079 1.55134 0
1.19248e-05 8.98765 1.57079 1.55013 0
1.12614e-05 8.48765 1.57079 1.54883 0
1.0598e-05 7.98765 1.57079 1.54746 0
9.93458e-06 7.48765 1.57079 1.546 0
9.27118e-06 6.98765 1.57079 1.54445 0
8.60778e-06 6.48765 1.57079 1.54281 0
7.94438e-06 5.98765 1.57079 1.54106 0
7.28099e-06 5.48765 1.57079 1.5392 0
6.61759e-06 4.98765 1.57079 1.53723 0
5.95419e-06 4.48765 1.57079 1.53513 0
5.2908e-06 3.98765 1.57079 1.5329 0
4.6274e-06 3.48765 1.57079 1.53053 0
3.964e-06 2.98765 1.57079 1.52802 0
3.3006e-06 2.48765 1.57079 1.52534 0
2.63721e-06 1.98765 1.57079 1.5225 0
1.97381e-06 1.48765 1.57079 1.51949 0
1.31041e-06 0.987651 1.57079 1.51628 0
6.47013e-07 0.487651 1.57079 1.51287 0
0 3.55271e-15 1.57079 1.50926 0
